pal_va,name,object_file,source_file,source_path,source_line
0x001306E8,fog_DrawFog,ZFog.o,,,
0x00131230,fog_FogTool,ZFog.o,,,
0x001333D8,iosCdvdBackGroundRead,cdvd.o,,,
0x00132398,iosCdvdHandlerRead,cdvd.o,,,
0x001334E8,iosCdvdBackGroundReadIOPm,cdvd.o,,,
0x001319B0,temp_loadfunc,cdvd.o,,,
0x001328D0,iosCdvdLoad,cdvd.o,,,
0x001322E8,iosCdvdHandlerReadInflate,cdvd.o,,,
0x00133268,iosCdvdSync,cdvd.o,,,
0x00132F28,iosCdvdDirectStOpen,cdvd.o,,,
0x00132638,iosCdvdManager,cdvd.o,,,
0x00133640,iosCdvdDirectStRead,cdvd.o,,,
0x001335F8,iosCdvdBackGroundMgrGetRunning,cdvd.o,,,
0x001333D0,iosCdvdBackGroundMgrSeek,cdvd.o,,,
0x00133330,iosCdvdBackGroundMgrNotDiskReadyPauseSet,cdvd.o,,,
0x00132928,iosCdvdBackGroundMgrAdd,cdvd.o,,,
0x00133318,iosCdvdDiskStatusGet,cdvd.o,,,
0x00133600,iosCdvdDirectStClose,cdvd.o,,,
0x00133398,iosCdvdBackGroundMgrEntryNum,cdvd.o,,,
0x00133298,iosCdvdLoadPackFile,cdvd.o,,,
0x00131F40,iosCdvdHandlerReadNoInflate,cdvd.o,,,
0x001328B0,iosCdvdDiskReady,cdvd.o,,,
0x00133188,iosCdvdGetFileLsn,cdvd.o,,,
0x00133320,iosCdvdBackGroundMgrDelete,cdvd.o,,,
0x001336A0,inflate_cd_read_func,cdvd.o,,,
0x00133350,iosCdvdBackGroundMgrDeleteRequestGet,cdvd.o,,,
0x001330E8,iosCdvdChgFileName,cdvd.o,,,
0x001355F8,inflate,inflate.o,,,
0x00135AC0,open_inflate_handler,inflate.o,,,
0x00135530,close_inflate_handler,inflate.o,,,
0x00135E08,iosInitialize,ios.o,,,
0x00135FD8,iosSifAllocIopHeapDebug,ios.o,,,
0x001362B8,strdup_mblock,mblock.o,,,
0x001361A8,init_mblock,mblock.o,,,
0x00136260,reuse_mblock,mblock.o,,,
0x001361B8,new_segment,mblock.o,,,
0x00136798,iosMcHandlerRead,mcard.o,,,
0x00137F68,iosMcMgrSync,mcard.o,,,
0x001363A0,iosMcHandlerWrite,mcard.o,,,
0x00138008,iosMcTest,mcard.o,,,
0x001381D0,iosMcSaveProductBlock,mcard.o,,,
0x00138218,iosMcLoadProductBlock,mcard.o,,,
0x00138140,iosMcDelete,mcard.o,,,
0x00137838,iosMcManager,mcard.o,,,
0x001382F0,iosMcChdirProduct,mcard.o,,,
0x001382A8,iosMcLoadGameBlock,mcard.o,,,
0x001380B0,iosMcUnformat,mcard.o,,,
0x00138338,iosMcGetBlockSaveInfo,mcard.o,,,
0x00138010,iosMcSync,mcard.o,,,
0x00138188,iosMcSaveIconBlock,mcard.o,,,
0x00138028,iosMcGetInfo,mcard.o,,,
0x001380F8,iosMcGetDir,mcard.o,,,
0x00138068,iosMcFormat,mcard.o,,,
0x00138260,iosMcSaveGameBlock,mcard.o,,,
0x00138738,iosMcIconWriteIcon,mcdata.o,,,
0x00138630,iosMcIconWriteIconsys,mcdata.o,,,
0x00139460,_iosFreeWithFill,memory.o,,,
0x0013A068,iosMallocAlignDebug,memory.o,,,
0x00139508,iosFree,memory.o,,,
0x00138D98,iosMallocClearPartition,memory.o,,,
0x00138D10,iosMallocSetPartitionName,memory.o,,,
0x00139BA0,iosMallocCheckLeak2,memory.o,,,
0x00138B30,iosMallocResetPartition,memory.o,,,
0x00139CE8,iosReallocDebug,memory.o,,,
0x00138F50,iosMallocDebug,memory.o,,,
0x00138910,iosMallocSetPartition,memory.o,,,
0x00139F58,iosMallocInitPartition,memory.o,,,
0x001399C0,iosMallocCheckLeak,memory.o,,,
0x0013A480,iosMsgInit,message.o,,,
0x0013A5C0,iosMsgRecv,message.o,,,
0x0013A150,iosMsgQueueCreate,message.o,,,
0x0013A1F8,iosMsgQueueDestroy,message.o,,,
0x0013A4B8,iosMsgSend,message.o,,,
0x0013A398,iosMsgSetEvent,message.o,,,
0x0013A6C8,iosMsgQueueDestroyAll,message.o,,,
0x0013B510,iosPadActRequest,pad.o,,,
0x0013B6C0,iosPadConnect,pad.o,,,
0x0013B660,iosPadGetSlot,pad.o,,,
0x0013B6E0,iosPadStickCameraCoord,pad.o,,,
0x0013BA78,iosPadErrorWait,pad.o,,,
0x0013B678,iosPadGetDevice,pad.o,,,
0x0013B648,iosPadGetPort,pad.o,,,
0x0013B198,iosPadNormalizeStick,pad.o,,,
0x0013AC58,iosPadDevInit,pad.o,,,
0x0013B870,iosPadActStopAll,pad.o,,,
0x0013BA70,iosPadDisconWait,pad.o,,,
0x0013B060,iosPadRead,pad.o,,,
0x0013B8D8,iosPadActVolumeSet,pad.o,,,
0x0013B350,iosPadGetStick,pad.o,,,
0x0013B758,iosPadEnable,pad.o,,,
0x0013B618,iosPadDevRead,pad.o,,,
0x0013B778,iosPadActInit,pad.o,,,
0x0013B770,iosPadEnableGet,pad.o,,,
0x0013B7F0,iosPadActStop,pad.o,,,
0x0013B768,iosPadDisable,pad.o,,,
0x0013CE08,Shock_SetShockVoiceSet,shockdriver.o,,,
0x0013BD20,Vibration_WaveDecode,shockdriver.o,,,
0x0013CC30,Get_ShockRequestStruct,shockdriver.o,,,
0x0013CE80,Shock_RequestClear,shockdriver.o,,,
0x0013CF98,dumyAllocFunc,shockdriver.o,,,
0x0013C9D8,ShockDriver_VoiceSet_Regist,shockdriver.o,,,
0x0013C498,ShockRequestBox_Regst,shockdriver.o,,,
0x0013C220,Shock_SetMotor,shockdriver.o,,,
0x0013CEE0,Shock_Decode,shockdriver.o,,,
0x0013CE70,Init_Controler,shockdriver.o,,,
0x0013C778,ShockRequestBox_VoiceSetUseRequestFree,shockdriver.o,,,
0x0013CAD0,ShockDriver_GetShockVoiceSet,shockdriver.o,,,
0x0013C858,ShockRequestBox_RequestCancel,shockdriver.o,,,
0x0013C438,ShockRequestBox_Clear,shockdriver.o,,,
0x0013C948,Init_ShockDriver,shockdriver.o,,,
0x0013CB78,ShockEmulator_EmulationWave,shockdriver.o,,,
0x0013BA80,Vibration_ShotDecode,shockdriver.o,,,
0x0013C720,ShockRequestBox_EndRequestFree,shockdriver.o,,,
0x0013CD48,Init_Shock,shockdriver.o,,,
0x0013CB00,ShockDriver_GetShockVoice,shockdriver.o,,,
0x0013C9A0,ShockDriver_VoiceSet_NumberRegist,shockdriver.o,,,
0x0013CE38,Init_Player,shockdriver.o,,,
0x0013CBE8,Init_ShockRequestAlloc,shockdriver.o,,,
0x0013CA88,ShockDriver_GetShockVoiceMax,shockdriver.o,,,
0x0013C820,ShockRequestBox_GetRequest,shockdriver.o,,,
0x0013C648,ShockRequestBox_DecodeRequest,shockdriver.o,,,
0x0013CB70,ShockEmulator_EmulationShot,shockdriver.o,,,
0x0013C8D8,ShockRequestBox_RequestDirectCancel,shockdriver.o,,,
0x0013C388,Init_ShockVoiceSet,shockdriver.o,,,
0x0013CA50,ShockDriver_VoiceSet_Remove,shockdriver.o,,,
0x0013C3C0,Vibration_SetDecodeData,shockdriver.o,,,
0x0013CC70,Reset_ShockRequestStruct,shockdriver.o,,,
0x0013C4B8,ShockRequestBox_Request,shockdriver.o,,,
0x0013C410,Init_ShockRequestBox,shockdriver.o,,,
0x0013CFA0,Vibration_SetDecodeEnd,shockdriver.o,,,
0x0013CC78,ShockRevice_Wave,shockdriver.o,,,
0x0013CB60,Init_ShockEmulator,shockdriver.o,,,
0x0013C010,Shock_Request,shockdriver.o,,,
0x0013DA60,iosSemaSignal,thread.o,,,
0x0013D848,iosThreadJoin,thread.o,,,
0x0013D828,iosThreadWakeup,thread.o,,,
0x0013D2C8,iosThreadStart,thread.o,,,
0x0013D340,iosThreadSetPri,thread.o,,,
0x0013D7E0,iosGetIOSThreadFromId,thread.o,,,
0x0013D0B0,iosThreadCreateS,thread.o,,,
0x0013D450,iosThreadInit,thread.o,,,
0x0013D600,iosThreadCreate,thread.o,,,
0x0013D2F8,iosThreadDestroy,thread.o,,,
0x0013D440,iosThreadSuspend,thread.o,,,
0x0013D7A0,iosThreadGetPri,thread.o,,,
0x0013D8C8,iosThreadCancelWakeup,thread.o,,,
0x0013D2D8,iosThreadStop,thread.o,,,
0x0013DAB0,iosSemaReferStatus,thread.o,,,
0x0013D448,iosThreadResume,thread.o,,,
0x0013D2F0,iosThreadSleep,thread.o,,,
0x0013D988,iosSemaDelete,thread.o,,,
0x0013DC20,iosThreadAllQuit,thread.o,,,
0x0013D398,iosThreadMessage,thread.o,,,
0x0013D900,iosSemaCreate,thread.o,,,
0x0013D438,iosThreadName,thread.o,,,
0x0013DA00,iosSemaWait,thread.o,,,
0x0013E448,isysGObjRemove,gobj.o,,,
0x0013E250,isysGObjAddBeforeGObj,gobj.o,,,
0x0013E9E8,isysGObjSearchFromObjLayoutID,gobj.o,,,
0x0013EBA8,isysGObjGetExist_begin,gobj.o,,,
0x0013EBF8,isysGObjGetExist_next,gobj.o,,,
0x0013EC40,isysGObjActiveLink,gobj.o,,,
0x0013EAE0,isysGObjSearchFromObjKindID_next,gobj.o,,,
0x0013EC78,isysGObjActiveDlLink,gobj.o,,,
0x0013E3D0,isysGObjAlloc,gobj.o,,,
0x0013DCA0,isysGObjInit,gobj.o,,,
0x0013EB50,isysGObjSearchFromLabelTypeID,gobj.o,,,
0x0013E388,isysGetNbAllocedGObjs,gobj.o,,,
0x0013E628,isysGObjKindTableRemove,gobj.o,,,
0x0013E7D8,isysGObjAdd,gobj.o,,,
0x0013E768,isysGObjMoveBeforeGObj,gobj.o,,,
0x0013E0D8,isysGObjMoveHead,gobj.o,,,
0x0013DDA0,isysGObjRemoveAll,gobj.o,,,
0x0013E120,isysGObjAddAfterGObj,gobj.o,,,
0x0013E090,isysGObjMove,gobj.o,,,
0x0013E8E0,isysGObjAddHead,gobj.o,,,
0x0013E548,isysGObjKindTableAdd,gobj.o,,,
0x0013E6F8,isysGObjMoveAfterGObj,gobj.o,,,
0x0013EA50,isysGObjSearchFromObjKindID_begin,gobj.o,,,
0x0013EFE8,isysGObjMoveObjDLHead,gobj_dl.o,,,
0x0013F160,isysGObjLinkObjDLBeforeGObj,gobj_dl.o,,,
0x0013F278,isysGObjMoveObjDLBeforeGObj,gobj_dl.o,,,
0x0013EFA0,isysGObjMoveObjDL,gobj_dl.o,,,
0x0013F0F8,isysGObjLinkObjDLAfterGObj,gobj_dl.o,,,
0x0013ED58,isysGObjRemoveObjDL,gobj_dl.o,,,
0x0013F208,isysGObjMoveObjDLAfterGObj,gobj_dl.o,,,
0x0013F1C8,isysGObjDlInit,gobj_dl.o,,,
0x0013F030,isysGObjLinkObjDL,gobj_dl.o,,,
0x0013F0D0,isysGObjLinkObjDLHead,gobj_dl.o,,,
0x0013F6A8,isysGObjProcAddS,gobj_process.o,,,
0x0013F6D8,isysGObjProcAddGOppArg,gobj_process.o,,,
0x0013F860,isysGObjProcActivePtr,gobj_process.o,,,
0x0013F7F8,isysGObjProcThreadSleep,gobj_process.o,,,
0x0013F830,isysGObjProcAddSGOppArg,gobj_process.o,,,
0x0013F708,isysGObjProcPause,gobj_process.o,,,
0x0013F778,isysGObjProcActive,gobj_process.o,,,
0x0013F600,isysGObjProcessAlloc,gobj_process.o,,,
0x0013F710,isysGObjProcPauseAll,gobj_process.o,,,
0x0013F7C0,isysGObjProcRemoveAll,gobj_process.o,,,
0x0013F788,isysGObjProcActiveAll,gobj_process.o,,,
0x0013F2E8,isysGObjProcessInit,gobj_process.o,,,
0x0013F5B8,isysGObjProcRemove,gobj_process.o,,,
0x0013F678,isysGObjProcAdd,gobj_process.o,,,
0x0013F748,isysGObjProcPausePtr,gobj_process.o,,,
0x0013F890,free_gobj_process_resource,gobj_process.o,,,
0x0013F898,isysInitialize,isys.o,,,
0x0013FE88,iosOmSendMail,obj_manager.o,,,
0x0013FC78,iosOmExeEachGObjAll,obj_manager.o,,,
0x0013FDE0,iosOmSearchGObjId,obj_manager.o,,,
0x0013FAF8,iosOmMain,obj_manager.o,,,
0x0013FF48,iosOmExeMail,obj_manager.o,,,
0x0013FE80,iosOmBeforeFuncStandard,obj_manager.o,,,
0x0013FC10,iosOmExeEachGObj,obj_manager.o,,,
0x0013FB00,iosOmCreateDL,obj_manager.o,,,
0x0013FD18,iosOmReturnExeEachGObj,obj_manager.o,,,
0x0013FDB0,iosOmGetGObjStatus,obj_manager.o,,,
0x0013FED0,iosOmSendMailLink,obj_manager.o,,,
0x0013FE20,iosOmSearchGObjIdAll,obj_manager.o,,,
0x0013F8A0,iosOmInit,obj_manager.o,,,
0x00142B80,soundBufAdpcmFree,s_init.o,,,
0x00142A68,soundReverbDepthGet,s_init.o,,,
0x001435B8,debug_req,s_init.o,,,
0x001429A8,Ee2Iop,s_init.o,,,
0x00140190,soundReverbDepthSet,s_init.o,,,
0x00143048,soundSeDefPlayWithVolumeRate,s_init.o,,,
0x00140AF0,soundDataOpen,s_init.o,,,
0x00142D30,soundHDDataSet,s_init.o,,,
0x00142118,soundSeDefStop,s_init.o,,,
0x00142388,soundSeEnvNotUseClose,s_init.o,,,
0x001431B0,soundSeGroupGet,s_init.o,,,
0x00140BE0,soundDataOpenSync,s_init.o,,,
0x00142BE8,soundDataAreaGet,s_init.o,,,
0x00142120,soundSeDefStopNoRelease,s_init.o,,,
0x00143110,soundSeGroupStop,s_init.o,,,
0x00140730,soundBufSegFree,s_init.o,,,
0x00142A60,soundOutputModeGet,s_init.o,,,
0x00143098,soundSeDefVolumeRateGet,s_init.o,,,
0x001433D0,soundSeKindBuild,s_init.o,,,
0x00140180,soundOutputModeSet,s_init.o,,,
0x00140268,soundAllocIopFree,s_init.o,,,
0x00140CC8,soundDataClose,s_init.o,,,
0x00142010,_soundSeDefStop,s_init.o,,,
0x00140E28,soundDataSegAllClose,s_init.o,,,
0x00142168,soundSeEnvPlay,s_init.o,,,
0x001430D8,soundSeDefVolumeRateSet,s_init.o,,,
0x00140848,soundBDDataSet,s_init.o,,,
0x001431D8,soundSePlayModeStop,s_init.o,,,
0x00142BA0,soundDataAreaSearch,s_init.o,,,
0x00143490,soundSeSemiCommonLoadChk,s_init.o,,,
0x00140528,soundBufAlloc,s_init.o,,,
0x00142FF0,soundSeDefPlay,s_init.o,,,
0x00142128,soundSeDefPitchSet,s_init.o,,,
0x00143370,soundVBlank,s_init.o,,,
0x00142A70,soundBufAdpcmChAlloc,s_init.o,,,
0x00140208,soundAllocIopHeap,s_init.o,,,
0x00140030,soundInit,s_init.o,,,
0x00142E90,soundSQDataSet,s_init.o,,,
0x00142820,soundDataSegNextStageNotUseClose,s_init.o,,,
0x00143260,soundReqTickProc,s_init.o,,,
0x001436F8,sndManager,soundManager.o,,,
0x001436B0,sndInit,soundManager.o,,,
0x00143650,sndBgmReadyNextStage,soundManager.o,,,
0x00148B60,ACTGameCollisionOn,soundManager.o,,,
0x00144A18,ACTGame_BeforeFunc,soundManager.o,,,
0x00149370,ACTGame_isHangChain,soundManager.o,,,
0x00144518,ACTParaStatus_Exec,soundManager.o,,,
0x00149AB0,ACTGameView_FirstSet,soundManager.o,,,
0x00147A88,GetOtherStageGirlOrient,soundManager.o,,,
0x0014A268,ACTGame_LwsEffect_Guard,soundManager.o,,,
0x00149D70,ACTGame_GetNearestGObj,soundManager.o,,,
0x0014A3B8,_GetRootObjectOrient,soundManager.o,,,
0x00149508,ACTCheckCollis_W,soundManager.o,,,
0x0014A178,ACTGame_SendSoundMail,soundManager.o,,,
0x00149F28,_ACTCharStatus_Set,soundManager.o,,,
0x00149128,PAIR_IsStatus_BOY_PULL,soundManager.o,,,
0x00148DB8,GetSkeltonPosition,soundManager.o,,,
0x0014A008,_ACTGame_GetParamF,soundManager.o,,,
0x00144508,ACTParaStatus_Clear,soundManager.o,,,
0x00147ED0,ACTLookTargetSystem_Exec,soundManager.o,,,
0x00143CE0,ACTGame_TryDisconnectHand,soundManager.o,,,
0x0014A310,ActGame_GetOrientQ,soundManager.o,,,
0x0014A708,ACTGame_SetMotionPlaySpeedRatio_Exec,soundManager.o,,,
0x00149218,PAIR_IsStatus_BOY_WAIT,soundManager.o,,,
0x00148C28,ACTGame_StageChangeGObjID,soundManager.o,,,
0x00144678,_ACTCharStatus_Clear,soundManager.o,,,
0x00149E08,ACTLookTarget_Init,soundManager.o,,,
0x00149E20,_ACTLookTarget_Set,soundManager.o,,,
0x00149FD0,_ACTSetEnemyDisappearSpeed,soundManager.o,,,
0x00148A18,RequestChangeHandMode,soundManager.o,,,
0x00148BD8,ACTGame_CheckHandMotion,soundManager.o,,,
0x001496E0,ACTCheckCollis_WELL,soundManager.o,,,
0x001437A8,ACTGame_SaveActorInformation,soundManager.o,,,
0x001437F8,ACTGame_DeleteActorInformation,soundManager.o,,,
0x00143D00,ACTGame_DisconnectHand_WithMail,soundManager.o,,,
0x00149E88,ACTParaStatus_Init,soundManager.o,,,
0x00149B80,ACTGameView_Add,soundManager.o,,,
0x00148FE8,ACTGame_ConnectHand,soundManager.o,,,
0x00149400,ACTCheckCollis_WF,soundManager.o,,,
0x00149930,ACTCheckViewCl,soundManager.o,,,
0x00149FE0,ACTGame_SetMotionPlaySpeedRatio_Reserve,soundManager.o,,,
0x001447D0,GetSkeltonOrient,soundManager.o,,,
0x0014A458,ACTCheckCollis_VIEW,soundManager.o,,,
0x001497E8,ACTCheckCollis_WAY,soundManager.o,,,
0x001492B8,PAIR_IsStatus_BOY_DITCH,soundManager.o,,,
0x00148BB0,ACTGame_CheckItemMotion,soundManager.o,,,
0x00149F18,_ACTCharStatus_Init,soundManager.o,,,
0x00148B28,ACTNotNeedCameraOffset,soundManager.o,,,
0x00149278,PAIR_GetPosition_BOY_DITCH,soundManager.o,,,
0x00149638,ACTCheckCollis_CI,soundManager.o,,,
0x00149FC8,_ACTCharStatus_Exec,soundManager.o,,,
0x00148CA8,ACTGame_StageChangeGObjDirect,soundManager.o,,,
0x00148FC0,ACTCharctrl_Unlock,soundManager.o,,,
0x001441F8,_ACTGame_SearchGObj,soundManager.o,,,
0x00149198,PAIR_IsStatus_GIRL_PULL,soundManager.o,,,
0x00148D60,ACTGame_FLAG_LIFEPINCH,soundManager.o,,,
0x00149CB8,ACTGame_GetMotOrientFromWeapon,soundManager.o,,,
0x00149C70,ACTGameViewSimple_Check,soundManager.o,,,
0x00149F00,_ACTParaStatus_Check,soundManager.o,,,
0x001443C8,ACTLookTarget_Exec,soundManager.o,,,
0x00148E30,SetDirectRootPositionWithNodePointLimit,soundManager.o,,,
0x00148F68,ACTGameView_Init,soundManager.o,,,
0x00149C28,ACTGameView_Check,soundManager.o,,,
0x001493B8,ACTGame_isWeaponEnableCatchfire,soundManager.o,,,
0x001438D8,ACTGame_StageChangeGObj,soundManager.o,,,
0x001490E8,PAIR_GetPosition_BOY,soundManager.o,,,
0x00149D00,ACTGame_NoWeapon,soundManager.o,,,
0x0014A020,ACTGame_GetCurrentCallStatus,soundManager.o,,,
0x00148F80,ACTCharctrl_Lock,soundManager.o,,,
0x00143CC0,ACTGame_TryConnectHand,soundManager.o,,,
0x00146FD8,ACTGame_CommonLoop,soundManager.o,,,
0x00148B88,ACTGameCollisionOff,soundManager.o,,,
0x00143A28,ACTGame_SetActors_Debug,soundManager.o,,,
0x0014A6E8,ACTGame_SetMotionPlaySpeedRatio_Clear,soundManager.o,,,
0x00149060,ACTGame_DisconnectHand,soundManager.o,,,
0x00143D28,ACTCheckView,soundManager.o,,,
0x00148798,ACTGame_InsertCamera_GirlIsPinch,soundManager.o,,,
0x0014A418,ACTItemForceDrop,soundManager.o,,,
0x00148D90,ACTGame_FLAG_TETSUNAGI,soundManager.o,,,
0x00149D48,ACTGame_isWeaponCombustible,soundManager.o,,,
0x00149EE0,_ACTParaStatus_Set,soundManager.o,,,
0x0014A558,ACTCheckViewClDetail,soundManager.o,,,
0x00149FA8,_ACTCharStatus_Check,soundManager.o,,,
0x0014A230,ACTGame_LwsEffectInit,soundManager.o,,,
0x00143F18,ACTGameView_Loop,soundManager.o,,,
0x0014A0E0,ACTGame_CheckPriInputFrame,soundManager.o,,,
0x0014A980,ActPara_StatusToFlag,soundManager.o,,,
0x0014A7D8,ActPara_MakeTbl,soundManager.o,,,
0x0014A930,ActPara_InitSystem,soundManager.o,,,
0x0014A970,ActPara_GetDefTbl,soundManager.o,,,
0x0014A998,ActPara_DebugOut,soundManager.o,,,
0x0014A9A0,ACTGetWish_FromPad,soundManager.o,,,
0x00153348,actBoyJump,boyact.o,,,
0x00150CA8,actBoyPullupGo,boyact.o,,,
0x00151AB8,SetStatusBoy_OtherStageGirlPinch,boyact.o,,,
0x001527B0,IsAbleBoyControl,boyact.o,,,
0x00151C08,actBoyStart,boyact.o,,,
0x00152928,actBoyHand200,boyact.o,,,
0x001526D0,actBoySupportBGBegin,boyact.o,,,
0x00152DE8,IsGirlEscortedInNextStage,boyact.o,,,
0x001525C0,actBoyRescueSrc,boyact.o,,,
0x0014EDF8,subBoyCollision,boyact.o,,,
0x001532D8,afterBoySwim,boyact.o,,,
0x00150A80,actBoyPullupReady,boyact.o,,,
0x00152180,actBoyBHang,boyact.o,,,
0x001520E0,actBoyStand,boyact.o,,,
0x001502F0,actBoyAttack,boyact.o,,,
0x00152F68,GetsizeCharacterPacket,boyact.o,,,
0x00150E40,actBoyBelift,boyact.o,,,
0x001527B8,actBoyHand50,boyact.o,,,
0x00152300,actBoyCliffHesitate,boyact.o,,,
0x00152CE8,ACTChkAttackIgnore_BOY,boyact.o,,,
0x00152148,actBoyHang,boyact.o,,,
0x001521B8,actBoyFall,boyact.o,,,
0x00153480,subBoyBrainMain,boyact.o,,,
0x00153170,ACTSearchGObj,boyact.o,,,
0x00152270,actBoyItem,boyact.o,,,
0x001528F0,afterBoyHand100,boyact.o,,,
0x00151210,actBoyRescueReady,boyact.o,,,
0x001529E0,ACTSearchEnemy,boyact.o,,,
0x0014D3C8,subBoyControl,boyact.o,,,
0x00152630,actBoySupportGBLoop,boyact.o,,,
0x00153470,afterCommonItem,boyact.o,,,
0x00152700,actBoyDitch3mExec,boyact.o,,,
0x001521F8,actBoyCall,boyact.o,,,
0x00152730,actBoyHangG3M,boyact.o,,,
0x0014C230,motBoyHand50,boyact.o,,,
0x00152D30,IsBoyStatus_EnemyMustWait,boyact.o,,,
0x00152F48,IsBackFromEfStage,boyact.o,,,
0x0014C5F0,motBoyHand200,boyact.o,,,
0x00152E58,OnGirlEscortFlag,boyact.o,,,
0x0014C8E0,hand_heroin,boyact.o,,,
0x00152458,actBoyReadyMove,boyact.o,,,
0x00152F28,GetEfStageCameraTargetID,boyact.o,,,
0x00152C10,BoyInfoUpdate_StageChange,boyact.o,,,
0x00152838,afterBoyHand50,boyact.o,,,
0x001525F0,actBoySupportGBBegin,boyact.o,,,
0x001520C0,GetBoyWeaponGObj,boyact.o,,,
0x00153588,Boy_Init,boyact.o,,,
0x00152E78,RequestStageChangeKidnapEnd,boyact.o,,,
0x001523A8,actBoyHangBefore,boyact.o,,,
0x001534D8,GetBoyRootPositionForCamera,boyact.o,,,
0x001529A8,afterBoyHand200,boyact.o,,,
0x001534A0,SetBoyInfo,boyact.o,,,
0x001530A8,ReadCharacterPacket,boyact.o,,,
0x0014FE20,actBoySwim,boyact.o,,,
0x00152BE8,isLiftBoyEnable,boyact.o,,,
0x00152B58,DeleteBoyWeapon,boyact.o,,,
0x001522A0,actBoyItemAfter,boyact.o,,,
0x00152F58,GetbufpCharacterPacket,boyact.o,,,
0x00150180,actBoyRun,boyact.o,,,
0x00152088,CorrectStickInfo,boyact.o,,,
0x00152E00,IsGirlEscortedInCurrentStage,boyact.o,,,
0x00152568,actBoyBeslam,boyact.o,,,
0x0014C340,motBoyHand100,boyact.o,,,
0x00152F70,MakeCharacterPacket,boyact.o,,,
0x00152E08,GetSaveSofaLayoutID,boyact.o,,,
0x00152690,actBoySupportGBEnd,boyact.o,,,
0x00150510,actBoyTakeWeaponReady,boyact.o,,,
0x001516B8,actBoyDitch3mReady,boyact.o,,,
0x00150010,actBoyWalk,boyact.o,,,
0x00152870,actBoyHand100,boyact.o,,,
0x00153378,afterBoyTakeWeapon,boyact.o,,,
0x00150698,actBoyTakeWeapon,boyact.o,,,
0x0015B948,actCommonPlay,commonact.o,,,
0x001553E8,motCommonRopeTurnL,commonact.o,,,
0x00159C98,SetMotionDirectionSmooze,commonact.o,,,
0x0015BCD8,actCommonCliffdown,commonact.o,,,
0x0015B7C8,WithMailFunc_BossDamaged,commonact.o,,,
0x0015B0C8,ContinueCorrectPosition,commonact.o,,,
0x0015BB68,actCommonCatchFireBomb,commonact.o,,,
0x0015D730,afterCommonStone,commonact.o,,,
0x00156E48,actCommonStone,commonact.o,,,
0x0015CA28,motCommonBoxPull,commonact.o,,,
0x0015B408,actCommonBackhand,commonact.o,,,
0x0015D818,actAfterFly,commonact.o,,,
0x0015CD68,motCommonRopeTurnSpecialR,commonact.o,,,
0x00156C48,actCommonSlip,commonact.o,,,
0x0015BF18,actCommonDodge,commonact.o,,,
0x0015D518,ACTMotDirToWall,commonact.o,,,
0x00157908,funcCommonFallDircorrect,commonact.o,,,
0x00155298,motCommonRopeTurnR,commonact.o,,,
0x00154BC0,WithMailFunc_AttackRejectInQueen,commonact.o,,,
0x0015C8C0,actCommonTurnStrict,commonact.o,,,
0x00156BB0,actCommonCling,commonact.o,,,
0x0015CD08,motCommonHangWall,commonact.o,,,
0x0015C9D0,motCommonBoxPush,commonact.o,,,
0x0015BAF0,actCommonCatchFire,commonact.o,,,
0x0015CA88,motCommonBarPush,commonact.o,,,
0x0015BA08,actCommonDelete,commonact.o,,,
0x00159B90,funcCommonEndReady,commonact.o,,,
0x00159ED0,_ACTDebugPrint,commonact.o,,,
0x00153620,ACTSetPositionNodeWithFitting,commonact.o,,,
0x0015D208,_ACTMotReqResult,commonact.o,,,
0x0015C140,actCommonFallDamage,commonact.o,,,
0x0015D6D0,afterCommonCling,commonact.o,,,
0x0015D878,ACTCheckFlagAttack,commonact.o,,,
0x0015AB78,subCommonIdle,commonact.o,,,
0x0015D2B0,test_CURRENTROOT,commonact.o,,,
0x0015B7E0,WithMailFunc_FallDead,commonact.o,,,
0x0015BD28,actCommonLadderBellow,commonact.o,,,
0x00153878,_ACTCorrectMsg,commonact.o,,,
0x00155538,actCommonRopeClimbEnd1,commonact.o,,,
0x0015D868,afterCommonOneWall,commonact.o,,,
0x0015CC00,motCommonSlip,commonact.o,,,
0x00155F40,actCommonRopeSpecial,commonact.o,,,
0x0015B680,ACT_LAYOUT_GAMEOVER,commonact.o,,,
0x0015B8F8,actCommonReviveAir,commonact.o,,,
0x001599D0,actCommonEdgeHang,commonact.o,,,
0x00155858,actCommonRopeCliff,commonact.o,,,
0x0015BFF0,actCommonDodgeJump,commonact.o,,,
0x0015BE60,actCommonLadderBellowHang,commonact.o,,,
0x00159408,actCommonLadder,commonact.o,,,
0x00159BE8,funcCommonEndExec,commonact.o,,,
0x00157C98,actCommonFall,commonact.o,,,
0x00159C40,funcCommonError,commonact.o,,,
0x0015D790,afterCommonBar,commonact.o,,,
0x0015D560,SetCorrectOrientOfChain,commonact.o,,,
0x0015D708,afterCommonRevive,commonact.o,,,
0x00154B78,WithMailFunc_AttackFail,commonact.o,,,
0x0015BC58,actCommonBoxReverbe,commonact.o,,,
0x00154F30,actCommonRope,commonact.o,,,
0x0015D668,actAfterDown,commonact.o,,,
0x0015D890,afterCommonTruckLever,commonact.o,,,
0x00153618,ACTSetPositionWithFitting,commonact.o,,,
0x0015BEB8,actCommonEdge,commonact.o,,,
0x0015B6B0,_ACTMotDirSmzDirect,commonact.o,,,
